,연도,선수이름,팀명,평균자책점,경기,승,패,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당 출루허용률
1167,2019,김정후,LG,0.00,2,0,0,0,0,-,1 2/3,1,0,1,0,1,0,0,1.20
1168,2019,이동현,LG,0.00,5,0,0,0,0,-,5,6,0,0,0,5,0,0,1.20
1169,2019,이상규,LG,0.00,1,0,0,0,0,-,1/3,0,0,1,1,0,0,0,3.00
1170,2019,고우석,LG,1.52,65,8,2,35,1,0.800,71,47,4,30,4,76,13,12,1.08
1171,2019,정찬헌,LG,1.64,13,1,1,6,0,0.500,11,11,0,6,0,11,5,2,1.55
1172,2019,켈리,LG,2.55,29,14,12,0,0,0.538,180 1/3,164,7,41,16,126,70,51,1.14
1173,2019,임지섭,LG,2.70,8,0,0,0,0,-,6 2/3,5,0,8,1,9,4,2,1.95
1174,2019,윌슨,LG,2.92,30,14,7,0,0,0.667,185,171,7,44,10,137,77,60,1.16
1175,2019,진해수,LG,3.43,72,3,1,0,20,0.750,42,44,2,16,2,38,17,16,1.43
1176,2019,한선태,LG,3.68,6,0,0,0,0,-,7 1/3,6,0,1,1,4,3,3,0.95
1177,2019,정우영,LG,3.72,56,4,6,1,16,0.400,65 1/3,57,2,20,8,38,30,27,1.18
1178,2019,김대현,LG,3.78,41,5,4,0,9,0.556,66 2/3,63,2,27,4,40,31,28,1.35
1179,2019,여건욱,LG,3.94,25,0,0,0,0,-,29 2/3,35,2,8,1,24,14,13,1.45
1180,2019,문광은,LG,4.09,32,1,1,1,3,0.500,33,35,3,13,1,26,15,15,1.45
1181,2019,차우찬,LG,4.12,29,13,8,0,0,0.619,168 1/3,181,16,59,5,124,87,77,1.43
1182,2019,류제국,LG,4.22,11,0,2,0,0,0.000,53 1/3,57,5,26,4,31,27,25,1.56
1183,2019,이우찬,LG,4.85,30,5,4,0,2,0.556,91,78,5,66,4,58,55,49,1.58
1184,2019,임찬규,LG,4.97,30,3,5,0,2,0.375,88 2/3,84,10,46,7,72,51,49,1.47
1185,2019,강정현,LG,5.06,7,0,0,0,0,-,10 2/3,9,3,6,2,8,6,6,1.41
1186,2019,배재준,LG,5.23,19,3,4,0,0,0.429,62,61,3,33,8,44,42,36,1.52
1187,2019,송은범,LG,5.25,63,2,6,1,9,0.250,60,80,6,23,3,36,38,35,1.72
1188,2019,오석주,LG,5.40,3,0,0,0,0,-,5,6,2,3,0,4,3,3,1.80
1189,2019,유원석,LG,5.40,2,0,0,0,0,-,3 1/3,2,1,5,0,4,2,2,2.10
1190,2019,심수창,LG,6.17,5,1,1,0,0,0.500,11 2/3,17,1,7,0,12,8,8,2.06
1191,2019,최동환,LG,6.26,18,1,0,0,0,1.000,23,25,4,10,3,13,17,16,1.52
1192,2019,장원삼,LG,7.98,8,0,2,0,0,0.000,14 2/3,20,3,3,2,7,13,13,1.57
1193,2019,이상영,LG,16.88,3,0,0,0,0,-,2 2/3,9,1,0,1,1,5,5,3.38
1194,2019,소이현,NC,0.00,1,0,0,0,0,-,1,1,0,1,0,1,0,0,2.00
1195,2019,전사민,NC,0.00,1,0,0,0,0,-,1,2,0,0,0,1,0,0,2.00
1196,2019,임창민,NC,2.40,20,0,1,0,2,0.000,15,14,1,8,1,10,6,4,1.47
1197,2019,프리드릭,NC,2.75,12,7,4,0,0,0.636,72,63,4,22,3,56,22,22,1.18
1198,2019,루친스키,NC,3.05,30,9,9,0,0,0.500,177 1/3,164,13,45,11,119,68,60,1.18
1199,2019,박진우,NC,3.14,41,9,7,0,5,0.563,140 2/3,137,9,29,19,92,53,49,1.18
1200,2019,구창모,NC,3.20,23,10,7,0,1,0.588,107,85,10,41,6,114,40,38,1.18
1201,2019,김건태,NC,3.68,44,0,2,0,7,0.000,51 1/3,49,5,16,4,32,23,21,1.27
1202,2019,이재학,NC,3.75,24,10,4,0,0,0.714,129 2/3,133,6,43,9,91,62,54,1.36
1203,2019,배재환,NC,3.81,62,3,5,0,20,0.375,54 1/3,49,3,31,7,61,26,23,1.47
1204,2019,임정호,NC,3.86,6,0,1,0,0,0.000,4 2/3,3,0,2,0,6,2,2,1.07
1205,2019,원종현,NC,3.90,60,3,3,31,0,0.500,60,62,4,17,3,59,31,26,1.32
1206,2019,최성영,NC,3.94,26,4,1,0,2,0.800,82 1/3,79,3,49,3,62,39,36,1.55
1207,2019,김진성,NC,4.29,42,1,2,0,5,0.333,42,39,6,15,2,35,25,20,1.29
1208,2019,강윤구,NC,4.47,67,3,3,0,15,0.500,56 1/3,55,4,24,4,49,29,28,1.40
1209,2019,장현식,NC,4.61,53,5,4,0,9,0.556,54 2/3,58,9,23,4,49,31,28,1.48
1210,2019,버틀러,NC,4.76,13,3,6,0,0,0.333,73 2/3,78,6,28,2,49,46,39,1.44
1211,2019,윤지웅,NC,4.97,13,1,0,0,0,1.000,12 2/3,14,3,4,1,9,8,7,1.42
1212,2019,유원상,NC,5.23,15,0,3,1,0,0.000,20 2/3,21,2,9,1,14,15,12,1.45
1213,2019,김영규,NC,5.29,30,5,4,0,1,0.556,66 1/3,82,7,31,6,46,40,39,1.70
1214,2019,배민서,NC,5.40,4,0,0,0,0,-,3 1/3,7,0,0,1,1,2,2,2.10
1215,2019,홍성무,NC,6.28,15,0,0,0,0,-,14 1/3,16,3,11,1,10,10,10,1.88
1216,2019,이민호,NC,6.52,11,0,0,0,0,-,9 2/3,14,0,9,1,4,7,7,2.38
1217,2019,윤강민,NC,8.22,5,0,1,0,0,0.000,7 2/3,12,1,6,2,5,8,7,2.35
1218,2019,송명기,NC,9.00,2,0,0,0,0,-,3,4,1,2,0,1,3,3,2.00
1219,2019,이우석,NC,10.13,6,0,0,0,1,-,5 1/3,7,0,5,0,4,6,6,2.25
1220,2019,민태호,NC,11.81,7,0,0,0,0,-,5 1/3,12,1,1,0,6,7,7,2.44
1221,2019,노성호,NC,12.27,5,0,0,0,0,-,3 2/3,8,1,1,0,1,5,5,2.45
1222,2019,정수민,NC,16.39,7,0,2,0,0,0.000,9 1/3,17,1,10,1,4,17,17,2.89
1223,2019,박희수,SK,1.57,34,0,1,1,2,0.000,28 2/3,29,1,13,3,14,9,5,1.47
1224,2019,하재훈,SK,1.98,61,5,3,36,3,0.625,59,47,1,26,1,64,13,13,1.24
1225,2019,백승건,SK,2.33,15,0,0,0,0,-,19 1/3,16,1,12,1,14,5,5,1.45
1226,2019,서진용,SK,2.38,72,3,1,4,33,0.750,68,53,2,28,2,76,19,18,1.19
1227,2019,김광현,SK,2.51,31,17,6,0,0,0.739,190 1/3,198,13,38,2,180,64,53,1.24
1228,2019,산체스,SK,2.62,28,17,5,0,0,0.773,165,151,2,42,2,148,51,48,1.17
1229,2019,박민호,SK,2.68,47,3,1,0,4,0.750,50 1/3,49,2,14,4,22,17,15,1.25
1230,2019,이케빈,SK,3.00,1,0,0,0,0,-,3,2,0,3,0,3,1,1,1.67
1231,2019,정영일,SK,3.21,44,1,2,1,8,0.333,42,32,1,22,1,35,15,15,1.29
1232,2019,신재웅,SK,3.32,20,1,0,0,0,1.000,21 2/3,14,1,10,1,14,8,8,1.11
1233,2019,소사,SK,3.82,16,9,3,0,0,0.750,94 1/3,85,15,23,2,96,42,40,1.14
1234,2019,문승원,SK,3.88,26,11,7,0,2,0.611,144,130,23,33,3,99,63,62,1.13
1235,2019,박종훈,SK,3.88,28,8,11,0,0,0.421,144,157,12,59,13,100,72,62,1.50
1236,2019,김태훈,SK,3.88,71,4,5,7,27,0.444,69 2/3,62,4,26,4,76,32,30,1.26
1237,2019,강지광,SK,3.95,25,2,4,0,6,0.333,27 1/3,24,0,11,0,15,14,12,1.28
1238,2019,김주한,SK,5.25,11,1,1,0,1,0.500,12,12,0,7,2,10,7,7,1.58
1239,2019,김택형,SK,5.79,26,2,1,0,2,0.667,23 1/3,20,1,24,2,27,16,15,1.89
1240,2019,백청훈,SK,6.75,5,0,0,1,1,-,4,7,0,1,0,4,3,3,2.00
1241,2019,조영우,SK,8.03,7,0,0,0,0,-,12 1/3,19,3,4,0,8,12,11,1.86
1242,2019,이승진,SK,8.05,17,0,0,0,1,-,19,21,3,12,1,14,17,17,1.74
1243,2019,김정우,SK,9.00,1,0,0,0,0,-,1,2,0,1,0,0,1,1,3.00
1244,2019,채병용,SK,9.82,4,0,0,1,1,-,3 2/3,7,1,3,1,3,4,4,2.73
1245,2019,박정배,SK,10.07,20,1,1,0,1,0.500,19 2/3,29,4,2,2,9,22,22,1.58
1246,2019,정재원,SK,16.88,4,0,0,0,0,-,2 2/3,6,1,0,1,1,5,5,2.25
1247,2019,이원준,SK,19.29,2,0,1,0,0,0.000,2 1/3,3,1,4,0,2,5,5,3.00
1248,2020,이동원,두산,-,1,0,0,0,0,-,0,0,0,2,0,0,2,2,-
1249,2020,함덕주,두산,2.25,26,3,0,10,2,1.000,28,20,0,10,0,30,8,7,1.07
1250,2020,알칸타라,두산,2.89,14,10,1,0,0,0.909,90 1/3,86,7,12,5,83,30,29,1.08
1251,2020,박치국,두산,3.19,26,3,1,0,1,0.750,31,29,0,19,3,21,16,11,1.55
1252,2020,홍건희,두산,3.78,25,1,0,1,6,1.000,33 1/3,32,5,8,0,32,15,14,1.20
1253,2020,플렉센,두산,3.80,12,4,3,0,0,0.571,64,61,3,21,1,59,29,27,1.28
1254,2020,최원준,두산,3.89,26,4,0,0,0,1.000,44,46,5,10,3,31,19,19,1.27
1255,2020,이현승,두산,4.22,28,2,0,1,4,1.000,21 1/3,23,0,9,2,18,12,10,1.50
1256,2020,채지선,두산,4.95,19,0,0,0,2,-,20,24,0,9,1,20,11,11,1.65
1257,2020,윤명준,두산,5.04,26,0,0,2,5,-,25,28,4,3,1,12,15,14,1.24
1258,2020,유희관,두산,5.21,14,6,5,0,0,0.545,74 1/3,99,8,24,2,31,50,43,1.65
1259,2020,박종기,두산,5.40,7,1,2,0,0,0.333,25,27,3,14,0,17,15,15,1.64
1260,2020,이영하,두산,5.96,13,3,5,0,0,0.375,71,94,4,37,4,47,53,47,1.85
1261,2020,김강률,두산,6.00,12,0,2,0,0,0.000,9,13,0,8,1,8,9,6,2.33
1262,2020,김명신,두산,6.75,2,0,0,0,0,-,1 1/3,4,0,1,0,2,1,1,3.75
1263,2020,이형범,두산,7.53,17,0,2,1,1,0.000,14 1/3,17,3,8,1,6,12,12,1.74
1264,2020,이용찬,두산,8.44,5,1,3,0,0,0.250,26 2/3,41,7,6,0,15,25,25,1.76
1265,2020,문대원,두산,9.53,4,0,0,0,0,-,5 2/3,12,2,2,0,0,9,6,2.47
1266,2020,권혁,두산,10.29,14,2,2,0,2,0.500,7,10,0,3,0,6,9,8,1.86
1267,2020,조제영,두산,10.50,4,0,1,0,0,0.000,6,6,1,7,1,6,7,7,2.17
1268,2020,이교훈,두산,15.43,3,0,0,0,0,-,2 1/3,3,1,3,0,1,5,4,2.57
1269,2020,김민규,두산,16.50,6,0,0,0,0,-,6,13,0,3,1,4,11,11,2.67
1270,2020,박신지,두산,18.00,2,0,0,0,0,-,3,9,0,1,0,3,6,6,3.33
1271,2020,이승진,두산,27.00,2,0,0,0,0,-,1,3,0,2,0,0,3,3,5.00
1272,2020,김건국,롯데,0.00,1,0,0,0,0,-,1,1,0,0,0,1,0,0,1.00
1273,2020,이승헌,롯데,0.00,1,0,0,0,0,-,2 1/3,1,0,1,0,1,3,0,0.86
1274,2020,김원중,롯데,1.65,26,2,1,12,0,0.667,27 1/3,19,3,7,0,20,8,5,0.95
1275,2020,스트레일리,롯데,1.88,15,5,2,0,0,0.714,95 2/3,66,5,23,3,97,24,20,0.93
1276,2020,구승민,롯데,2.45,30,3,0,0,11,1.000,33,18,5,8,0,30,10,9,0.79
1277,2020,이인복,롯데,2.88,24,1,4,0,1,0.200,25,26,0,4,1,10,8,8,1.20
1278,2020,박진형,롯데,3.71,31,1,2,0,13,0.333,26 2/3,29,4,8,1,32,11,11,1.39
1279,2020,김대우,롯데,4.24,20,0,1,0,0,0.000,23 1/3,16,0,15,0,19,11,11,1.33
1280,2020,최준용,롯데,4.50,2,0,0,0,0,-,2,2,0,0,0,1,1,1,1.00
1281,2020,서준원,롯데,4.82,12,4,3,0,0,0.571,61 2/3,71,10,18,4,32,37,33,1.44
1282,2020,송승준,롯데,4.98,18,1,1,0,1,0.500,21 2/3,27,2,13,2,20,12,12,1.85
1283,2020,오현택,롯데,5.00,26,3,1,0,6,0.750,18,21,3,4,1,9,10,10,1.39
1284,2020,박세웅,롯데,5.05,13,4,5,0,0,0.444,66,74,11,26,3,54,41,37,1.52
1285,2020,노경은,롯데,5.83,9,3,3,0,0,0.500,46 1/3,49,9,12,0,29,31,30,1.32
1286,2020,샘슨,롯데,6.24,10,3,6,0,0,0.333,49,73,5,13,2,35,38,34,1.76
1287,2020,최영환,롯데,6.75,5,0,0,0,0,-,6 2/3,12,3,2,1,4,5,5,2.10
1288,2020,강동호,롯데,7.36,7,1,0,0,0,1.000,11,13,3,6,0,8,9,9,1.73
1289,2020,김유영,롯데,7.71,6,0,0,0,0,-,2 1/3,2,0,4,0,3,2,2,2.57
1290,2020,장원삼,롯데,8.38,4,0,2,0,0,0.000,19 1/3,28,4,5,1,7,21,18,1.71
1291,2020,박시영,롯데,9.41,28,1,1,0,1,0.500,22,26,4,17,1,16,23,23,1.95
1292,2020,진명호,롯데,9.56,22,0,1,0,2,0.000,16,13,2,16,0,17,17,17,1.81
1293,2020,고효준,롯데,13.50,7,0,0,0,0,-,4,6,2,6,2,1,6,6,3.00
1294,2020,정태승,롯데,21.60,1,0,0,0,0,-,1 2/3,4,1,2,0,1,4,4,3.60
1295,2020,박명현,롯데,27.00,2,0,0,0,0,-,2/3,3,0,1,0,0,2,2,6.00
1296,2020,최지광,삼성,2.25,30,1,0,0,10,1.000,28,18,0,17,1,31,7,7,1.25
1297,2020,임현준,삼성,2.38,20,0,1,0,0,0.000,11 1/3,12,2,4,3,7,5,3,1.41
1298,2020,노성호,삼성,2.95,23,0,1,0,8,0.000,18 1/3,15,1,14,1,15,8,6,1.58
1299,2020,원태인,삼성,3.12,12,5,2,0,0,0.714,66 1/3,66,7,25,3,40,24,23,1.37
1300,2020,뷰캐넌,삼성,3.36,13,8,4,0,0,0.667,85 2/3,80,10,18,5,57,33,32,1.14
1301,2020,최채흥,삼성,3.88,11,6,2,0,0,0.750,60 1/3,56,6,25,4,46,31,26,1.34
1302,2020,김대우,삼성,4.01,15,3,3,0,1,0.500,49 1/3,49,5,18,4,24,23,22,1.36
1303,2020,라이블리,삼성,4.07,6,1,3,0,0,0.250,24 1/3,22,3,8,3,20,11,11,1.23
1304,2020,김윤수,삼성,4.26,30,1,2,0,6,0.333,31 2/3,30,3,15,1,23,18,15,1.42
1305,2020,우규민,삼성,4.26,26,2,1,7,6,0.667,25 1/3,25,2,3,0,14,13,12,1.11
1306,2020,이승현,삼성,4.88,26,0,2,0,5,0.000,24,24,6,13,0,24,13,13,1.54
1307,2020,오승환,삼성,4.91,15,1,1,6,2,0.500,14 2/3,16,1,8,1,9,8,8,1.64
1308,2020,허윤동,삼성,5.13,7,2,1,0,0,0.667,26 1/3,29,3,20,2,13,16,15,1.86
1309,2020,백정현,삼성,5.19,11,4,4,0,0,0.500,59,67,13,17,1,46,43,34,1.42
1310,2020,홍정우,삼성,5.79,14,0,0,0,0,-,14,14,1,4,1,15,10,9,1.29
1311,2020,권오준,삼성,7.15,12,0,2,0,0,0.000,11 1/3,14,0,1,0,4,9,9,1.32
1312,2020,장필준,삼성,8.31,9,0,1,0,2,0.000,8 2/3,10,2,3,0,3,9,8,1.50
1313,2020,장지훈,삼성,8.46,23,0,1,0,0,0.000,22 1/3,29,3,17,2,19,27,21,2.06
1314,2020,이승민,삼성,9.64,1,0,1,0,0,0.000,4 2/3,6,1,7,0,3,5,5,2.79
1315,2020,윤성환,삼성,27.00,1,0,1,0,0,0.000,2,8,0,3,0,0,6,6,5.50
1316,2020,이재익,삼성,54.00,1,0,0,0,0,-,1/3,2,2,0,0,1,2,2,6.00
1317,2020,황동재,삼성,54.00,1,0,0,0,0,-,1 1/3,8,1,4,0,3,8,8,9.00
1318,2020,박주성,키움,0.00,2,0,0,0,0,-,2,1,0,2,0,1,0,0,1.50
1319,2020,차재용,키움,0.00,1,0,0,0,0,-,1,0,0,0,0,0,0,0,0.00
1320,2020,조상우,키움,0.70,24,2,1,16,0,0.667,25 2/3,19,1,5,1,26,3,2,0.94
1321,2020,요키시,키움,2.12,14,9,3,0,0,0.750,89,72,4,12,3,60,28,21,0.94
1322,2020,양현,키움,2.51,26,4,2,1,4,0.667,28 2/3,24,1,5,2,20,8,8,1.01
1323,2020,브리검,키움,3.54,6,1,1,0,0,0.500,28,27,3,10,1,25,11,11,1.32
1324,2020,김태훈,키움,3.79,26,4,0,0,5,1.000,38,38,1,9,3,26,17,16,1.24
1325,2020,조성운,키움,4.19,16,0,0,0,1,-,19 1/3,16,2,4,1,11,9,9,1.03
1326,2020,문성현,키움,4.20,10,1,1,0,0,0.500,15,13,1,11,0,13,7,7,1.60
1327,2020,이영준,키움,4.43,27,1,2,0,13,0.333,22 1/3,21,4,8,1,16,11,11,1.30
1328,2020,김재웅,키움,4.44,22,0,2,0,1,0.000,24 1/3,28,2,11,0,22,16,12,1.60
1329,2020,최원태,키움,5.04,13,4,4,0,0,0.500,69 2/3,76,9,20,5,47,42,39,1.38
1330,2020,임규빈,키움,5.19,22,1,0,0,1,1.000,26,33,10,6,1,17,15,15,1.50
1331,2020,김동혁,키움,5.40,3,0,0,0,0,-,3 1/3,4,0,1,0,5,2,2,1.50
1332,2020,김상수,키움,5.49,23,2,1,0,6,0.667,19 2/3,21,3,9,1,21,13,12,1.53
1333,2020,이승호,키움,6.12,13,2,4,0,0,0.333,60 1/3,73,8,21,3,39,43,41,1.56
1334,2020,한현희,키움,6.32,13,4,5,0,0,0.444,68 1/3,90,4,18,9,56,50,48,1.58
1335,2020,안우진,키움,6.55,12,0,2,0,3,0.000,11,6,1,8,0,12,8,8,1.27
1336,2020,김선기,키움,6.75,1,0,0,0,0,-,1 1/3,2,0,1,1,0,1,1,2.25
1337,2020,조영건,키움,7.65,8,1,1,0,0,0.500,20,26,4,14,1,9,18,17,2.00
1338,2020,오주원,키움,9.00,10,2,1,0,0,0.667,5,9,3,0,0,6,6,5,1.80
1339,2020,정대현,키움,10.13,1,0,0,0,0,-,2 2/3,5,1,0,0,3,3,3,1.88
1340,2020,신재영,키움,10.38,5,0,0,0,0,-,4 1/3,11,2,2,0,1,6,5,3.00
1341,2020,김성민,키움,10.80,9,0,0,0,0,-,8 1/3,11,3,4,1,6,12,10,1.80
1342,2020,윤정현,키움,10.80,8,0,0,0,0,-,10,23,0,4,0,4,14,12,2.70
1343,2020,김정후,키움,12.00,4,0,0,0,0,-,3,7,1,4,0,3,4,4,3.67
1344,2020,박승주,키움,27.00,3,0,1,0,0,0.000,1 2/3,5,0,3,0,1,5,5,4.80
1345,2020,강재민,한화,0.00,12,0,0,0,2,-,12 2/3,6,0,7,0,19,2,0,1.03
1346,2020,윤대경,한화,2.81,17,0,0,0,0,-,16,22,2,9,0,12,9,5,1.94
1347,2020,송윤준,한화,3.24,9,0,0,0,0,-,8 1/3,6,0,7,1,6,3,3,1.56
1348,2020,문동욱,한화,3.86,17,0,1,1,1,0.000,16 1/3,12,2,15,1,9,8,7,1.65
1349,2020,김범수,한화,4.29,22,3,6,0,0,0.333,50 1/3,47,7,33,3,48,26,24,1.59
1350,2020,김민우,한화,4.48,13,2,7,0,0,0.222,66 1/3,64,10,29,3,64,37,33,1.40
1351,2020,서폴드,한화,4.67,14,5,8,0,0,0.385,88 2/3,110,7,14,7,52,54,46,1.40
1352,2020,정우람,한화,4.74,17,1,1,6,0,0.500,19,17,0,2,3,23,10,10,1.00
1353,2020,김진욱,한화,4.82,3,0,1,0,0,0.000,9 1/3,12,3,4,2,11,5,5,1.71
1354,2020,장시환,한화,5.02,13,2,6,0,0,0.250,66 1/3,74,8,38,5,74,39,37,1.69
1355,2020,김진영,한화,5.48,27,0,3,0,4,0.000,23,26,4,12,1,28,17,14,1.65
1356,2020,김종수,한화,5.52,15,0,0,0,3,-,14 2/3,18,3,4,0,10,10,9,1.50
1357,2020,박상원,한화,5.90,30,0,0,0,7,-,29,35,6,14,2,24,23,19,1.69
1358,2020,윤호솔,한화,6.00,3,0,0,0,0,-,3,4,1,2,0,1,2,2,2.00
1359,2020,이현호,한화,6.46,16,0,2,0,0,0.000,15 1/3,18,4,10,1,15,12,11,1.83
1360,2020,박주홍,한화,6.75,3,0,0,0,0,-,2 2/3,5,0,0,0,4,3,2,1.88
1361,2020,김이환,한화,6.85,6,1,3,0,0,0.250,23 2/3,27,4,19,1,16,18,18,1.94
1362,2020,황영국,한화,7.24,15,0,0,0,4,-,13 2/3,16,3,8,2,15,11,11,1.76
1363,2020,윤규진,한화,7.36,2,0,0,0,0,-,3 2/3,7,1,1,0,4,5,3,2.18
1364,2020,안영명,한화,7.71,13,1,1,0,0,0.500,14,21,2,4,0,12,14,12,1.79
1365,2020,채드벨,한화,7.96,8,0,6,0,0,0.000,37 1/3,51,6,20,3,29,36,33,1.90
1366,2020,장민재,한화,8.79,10,2,4,0,0,0.333,28 2/3,53,4,6,2,18,28,28,2.06
1367,2020,신정락,한화,9.00,16,0,1,0,0,0.000,12,15,2,7,2,14,12,12,1.83
1368,2020,임준섭,한화,13.50,5,0,1,0,0,0.000,6,14,1,3,0,3,9,9,2.83
1369,2020,한승주,한화,16.20,1,0,0,0,0,-,1 2/3,3,1,2,0,2,3,3,3.00
1370,2020,노시환,한화,18.00,1,0,0,0,0,-,1,1,1,0,1,0,2,2,1.00
1371,2020,황윤호,KIA,0.00,1,0,0,0,0,-,1/3,0,0,0,0,0,0,0,0.00
1372,2020,박준표,KIA,1.50,29,4,0,0,9,1.000,30,23,1,1,0,26,8,5,0.80
1373,2020,전상현,KIA,1.76,30,1,0,4,12,1.000,30 2/3,18,2,13,0,42,8,6,1.01
1374,2020,정해영,KIA,1.86,9,2,0,0,0,1.000,9 2/3,8,1,1,0,8,2,2,0.93
1375,2020,브룩스,KIA,2.54,14,5,3,0,0,0.625,88 2/3,83,3,18,2,72,26,25,1.14
1376,2020,김명찬,KIA,2.70,8,0,1,0,1,0.000,3 1/3,3,0,4,0,6,1,1,2.10
1377,2020,홍상삼,KIA,2.79,20,1,4,0,4,0.200,19 1/3,9,1,23,1,32,6,6,1.66
1378,2020,박정수,KIA,2.84,6,0,0,0,1,-,6 1/3,4,0,4,1,4,2,2,1.26
1379,2020,고영창,KIA,3.21,23,1,1,0,1,0.500,28,32,2,5,0,11,10,10,1.32
1380,2020,가뇽,KIA,3.53,13,6,3,0,0,0.667,74,65,2,25,4,74,34,29,1.22
1381,2020,임기영,KIA,3.57,11,5,4,0,0,0.556,58,58,4,14,4,51,29,23,1.24
1382,2020,변시원,KIA,3.60,4,1,0,0,0,1.000,5,8,0,3,0,1,4,2,2.20
1383,2020,김기훈,KIA,4.91,10,0,1,0,0,0.000,14 2/3,14,1,4,1,15,8,8,1.23
1384,2020,서덕원,KIA,4.91,3,0,0,0,0,-,3 2/3,4,1,2,1,2,2,2,1.64
1385,2020,문경찬,KIA,4.95,21,0,2,10,0,0.000,20,25,4,6,1,24,12,11,1.55
1386,2020,이민우,KIA,5.19,12,4,4,0,0,0.500,67 2/3,70,6,22,4,41,43,39,1.36
1387,2020,양현종,KIA,6.00,14,6,5,0,0,0.545,72,83,11,24,1,59,51,48,1.49
1388,2020,김현수,KIA,6.35,3,0,0,0,0,-,5 2/3,9,1,7,1,0,4,4,2.82
1389,2020,김승범,KIA,9.00,1,0,0,0,0,-,1,1,0,2,0,0,1,1,3.00
1390,2020,박진태,KIA,13.03,7,0,0,0,0,-,9 2/3,17,5,9,2,7,14,14,2.69
1391,2020,김현준,KIA,17.00,10,0,0,0,0,-,9,16,1,10,1,7,17,17,2.89
1392,2020,이준영,KIA,22.50,6,0,1,0,1,0.000,2,8,0,3,0,0,5,5,5.50
1393,2020,한승지,KT,-,1,0,0,0,0,-,0,4,0,1,1,0,4,4,-
1394,2020,이보근,KT,2.25,14,0,0,0,0,-,16,12,0,3,0,4,4,4,0.94
1395,2020,김성훈,KT,3.00,3,0,0,0,0,-,3,1,0,4,0,3,1,1,1.67
1396,2020,조현우,KT,3.18,18,0,1,1,1,0.000,17,12,1,8,1,9,6,6,1.18
1397,2020,주권,KT,3.65,37,4,2,0,14,0.667,37,32,4,13,0,26,16,15,1.22
1398,2020,쿠에바스,KT,3.97,11,5,2,0,0,0.714,68,60,6,17,6,57,30,30,1.13
1399,2020,유원상,KT,4.08,27,1,0,0,5,1.000,28 2/3,21,5,10,0,19,13,13,1.08
1400,2020,배제성,KT,4.11,12,5,2,0,0,0.714,70,73,7,33,1,46,33,32,1.51
1401,2020,데스파이네,KT,4.41,16,7,5,0,0,0.583,98,106,9,27,5,75,50,48,1.36
1402,2020,김재윤,KT,5.20,27,2,3,9,0,0.400,27 2/3,35,5,7,0,29,16,16,1.52
1403,2020,이상화,KT,5.40,18,1,1,0,1,0.500,15,11,2,10,0,7,9,9,1.40
1404,2020,조병욱,KT,5.40,6,0,1,0,0,0.000,25,30,3,9,0,7,15,15,1.56
1405,2020,손동현,KT,5.73,13,0,0,0,1,-,11,12,3,4,0,9,7,7,1.45
1406,2020,소형준,KT,5.90,11,4,5,0,0,0.444,58,70,6,17,3,28,43,38,1.50
1407,2020,김민수,KT,6.33,16,2,3,0,0,0.400,42 2/3,66,4,15,1,23,32,30,1.90
1408,2020,이강준,KT,6.35,4,0,0,0,0,-,5 2/3,9,1,5,3,3,4,4,2.47
1409,2020,전유수,KT,6.50,17,0,1,0,1,0.000,18,21,2,9,0,9,13,13,1.67
1410,2020,하준호,KT,8.38,10,0,0,0,2,-,9 2/3,6,0,12,1,8,11,9,1.86
1411,2020,김민,KT,9.00,8,2,3,0,0,0.400,26,29,4,22,4,17,29,26,1.96
1412,2020,이대은,KT,10.13,8,0,3,1,0,0.000,8,13,3,3,1,4,11,9,2.00
1413,2020,이선우,KT,13.50,2,0,0,0,0,-,2,6,1,1,0,1,3,3,3.50
1414,2020,금민철,KT,15.43,3,0,0,0,0,-,2 1/3,6,0,1,2,2,4,4,3.00
1415,2020,류희운,KT,15.75,5,0,1,0,0,0.000,4,6,1,4,0,4,7,7,2.50
1416,2020,이상동,KT,16.20,2,0,0,0,0,-,3 1/3,11,0,2,0,2,6,6,3.90
1417,2020,박세진,KT,108.00,1,0,0,0,0,-,1/3,2,0,1,1,0,4,4,9.00
1418,2020,류원석,LG,0.00,2,0,0,0,0,-,1 2/3,1,0,3,0,2,0,0,2.40
1419,2020,이정용,LG,0.00,1,0,0,0,0,-,2,2,0,0,0,1,0,0,1.00
1420,2020,이찬혁,LG,0.00,1,0,0,0,0,-,1/3,1,0,1,0,0,0,0,6.00
1421,2020,이민호,LG,1.80,8,2,2,0,0,0.500,40,28,0,19,6,29,10,8,1.18
1422,2020,정찬헌,LG,3.22,8,4,1,0,0,0.800,50 1/3,47,5,11,1,48,25,18,1.15
1423,2020,정우영,LG,3.38,28,1,1,5,5,0.500,34 2/3,27,2,11,4,22,13,13,1.10
1424,2020,진해수,LG,3.52,32,1,1,0,11,0.500,23,25,1,8,2,26,10,9,1.43
1425,2020,임찬규,LG,3.73,12,6,3,0,0,0.667,70,69,6,20,3,64,33,29,1.27
1426,2020,윌슨,LG,4.13,13,4,5,0,0,0.444,76 1/3,80,7,24,2,54,41,35,1.36
1427,2020,최동환,LG,4.33,20,1,0,0,0,1.000,27,33,5,6,1,19,14,13,1.44
1428,2020,켈리,LG,4.65,14,4,5,0,0,0.444,81 1/3,91,8,21,4,67,44,42,1.38
